participantcode,round,sessioncode,liberal,political_orientation,election_2020,election_2024,risk_attitude,short_long_reward,trust_scientists,environment_worry,environment_responsib,environment_natural_p,environment_changing,environment_mov1,environment_mov2,environment_mov3,environment_mov4,environment_mov5,environment_mov6,environment_threat1,environment_threat2,environment_threat3,environment_threat4,environment_threat5,environment_threat6,environment_beha1,environment_beha2,environment_beha3,environment_beha4,environment_beha5,environment_beha6,environment_uti1,environment_uti2,environment_uti3,environment_uti4,environment_uti5,environment_uti6,environment_growth1,environment_growth2,environment_growth3,environment_growth4,environment_growth5,environment_growth6,legacy_concern1,legacy_concern2,legacy_concern3,legacy_concern4,legacy_concern5,legacy_concern6,gender,age,ethnic_min,education,prole,extraction,extraction_1,extraction_2,extraction_3,cpr1groupgrp_treat_num,cpr1groupgrp_treat_num_1,cpr1groupgrp_treat_num_2,cpr1groupgrp_treat_num_3,cpr1groupgrp_treat_num_4,Ethn_1,Ethn_2,Ethn_3,Ethn_4,Ethn_5,Edu_1,Edu_2,Edu_3,Edu_4,Edu_5,Edu_6,Edu_7,Gender_1,Gender_2,Gender_3
oh1i9hgq,2,06p52yen,2,3,1,5,6,10,9,4,9,4,1,3,3,2,2,1,4,4,3,5,1,1,1,1,1,5,5,1,5,1,4,4,4,2,1,3,3,3,3,4,3,4,4,3,3,2,2,Male,69,Ethn Minority,4,3,1,0,1,0,GI,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
oh1i9hgq,3,06p52yen,2,3,1,5,6,10,9,4,9,4,1,3,3,2,2,1,4,4,3,5,1,1,1,1,1,5,5,1,5,1,4,4,4,2,1,3,3,3,3,4,3,4,4,3,3,2,2,Male,69,Ethn Minority,4,3,1,0,1,0,GI,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
oh1i9hgq,4,06p52yen,2,3,1,5,6,10,9,4,9,4,1,3,3,2,2,1,4,4,3,5,1,1,1,1,1,5,5,1,5,1,4,4,4,2,1,3,3,3,3,4,3,4,4,3,3,2,2,Male,69,Ethn Minority,4,3,2,0,0,1,GI,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
oh1i9hgq,5,06p52yen,2,3,1,5,6,10,9,4,9,4,1,3,3,2,2,1,4,4,3,5,1,1,1,1,1,5,5,1,5,1,4,4,4,2,1,3,3,3,3,4,3,4,4,3,3,2,2,Male,69,Ethn Minority,4,3,2,0,0,1,GI,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
oh1i9hgq,6,06p52yen,2,3,1,5,6,10,9,4,9,4,1,3,3,2,2,1,4,4,3,5,1,1,1,1,1,5,5,1,5,1,4,4,4,2,1,3,3,3,3,4,3,4,4,3,3,2,2,Male,69,Ethn Minority,4,3,2,0,0,1,GI,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
oh1i9hgq,7,06p52yen,2,3,1,5,6,10,9,4,9,4,1,3,3,2,2,1,4,4,3,5,1,1,1,1,1,5,5,1,5,1,4,4,4,2,1,3,3,3,3,4,3,4,4,3,3,2,2,Male,69,Ethn Minority,4,3,2,0,0,1,GI,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
oh1i9hgq,8,06p52yen,2,3,1,5,6,10,9,4,9,4,1,3,3,2,2,1,4,4,3,5,1,1,1,1,1,5,5,1,5,1,4,4,4,2,1,3,3,3,3,4,3,4,4,3,3,2,2,Male,69,Ethn Minority,4,3,2,0,0,1,GI,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
oh1i9hgq,9,06p52yen,2,3,1,5,6,10,9,4,9,4,1,3,3,2,2,1,4,4,3,5,1,1,1,1,1,5,5,1,5,1,4,4,4,2,1,3,3,3,3,4,3,4,4,3,3,2,2,Male,69,Ethn Minority,4,3,2,0,0,1,GI,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
oh1i9hgq,10,06p52yen,2,3,1,5,6,10,9,4,9,4,1,3,3,2,2,1,4,4,3,5,1,1,1,1,1,5,5,1,5,1,4,4,4,2,1,3,3,3,3,4,3,4,4,3,3,2,2,Male,69,Ethn Minority,4,3,2,0,0,1,GI,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1vv7l9yh,1,09zfi3po,2,2,1,6,3,6,8,4,6,4,2,4,3,3,3,3,3,5,4,5,3,2,1,2,2,4,4,3,3,2,4,5,5,1,1,5,2,4,3,5,4,2,2,3,3,4,3,Male,33,Ethn Majority,5,3,2,0,0,1,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1vv7l9yh,2,09zfi3po,2,2,1,6,3,6,8,4,6,4,2,4,3,3,3,3,3,5,4,5,3,2,1,2,2,4,4,3,3,2,4,5,5,1,1,5,2,4,3,5,4,2,2,3,3,4,3,Male,33,Ethn Majority,5,3,2,0,0,1,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1vv7l9yh,3,09zfi3po,2,2,1,6,3,6,8,4,6,4,2,4,3,3,3,3,3,5,4,5,3,2,1,2,2,4,4,3,3,2,4,5,5,1,1,5,2,4,3,5,4,2,2,3,3,4,3,Male,33,Ethn Majority,5,3,1,0,1,0,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1vv7l9yh,4,09zfi3po,2,2,1,6,3,6,8,4,6,4,2,4,3,3,3,3,3,5,4,5,3,2,1,2,2,4,4,3,3,2,4,5,5,1,1,5,2,4,3,5,4,2,2,3,3,4,3,Male,33,Ethn Majority,5,3,1,0,1,0,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1vv7l9yh,5,09zfi3po,2,2,1,6,3,6,8,4,6,4,2,4,3,3,3,3,3,5,4,5,3,2,1,2,2,4,4,3,3,2,4,5,5,1,1,5,2,4,3,5,4,2,2,3,3,4,3,Male,33,Ethn Majority,5,3,1,0,1,0,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1vv7l9yh,6,09zfi3po,2,2,1,6,3,6,8,4,6,4,2,4,3,3,3,3,3,5,4,5,3,2,1,2,2,4,4,3,3,2,4,5,5,1,1,5,2,4,3,5,4,2,2,3,3,4,3,Male,33,Ethn Majority,5,3,1,0,1,0,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1vv7l9yh,7,09zfi3po,2,2,1,6,3,6,8,4,6,4,2,4,3,3,3,3,3,5,4,5,3,2,1,2,2,4,4,3,3,2,4,5,5,1,1,5,2,4,3,5,4,2,2,3,3,4,3,Male,33,Ethn Majority,5,3,1,0,1,0,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1vv7l9yh,8,09zfi3po,2,2,1,6,3,6,8,4,6,4,2,4,3,3,3,3,3,5,4,5,3,2,1,2,2,4,4,3,3,2,4,5,5,1,1,5,2,4,3,5,4,2,2,3,3,4,3,Male,33,Ethn Majority,5,3,1,0,1,0,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1vv7l9yh,9,09zfi3po,2,2,1,6,3,6,8,4,6,4,2,4,3,3,3,3,3,5,4,5,3,2,1,2,2,4,4,3,3,2,4,5,5,1,1,5,2,4,3,5,4,2,2,3,3,4,3,Male,33,Ethn Majority,5,3,2,0,0,1,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1vv7l9yh,10,09zfi3po,2,2,1,6,3,6,8,4,6,4,2,4,3,3,3,3,3,5,4,5,3,2,1,2,2,4,4,3,3,2,4,5,5,1,1,5,2,4,3,5,4,2,2,3,3,4,3,Male,33,Ethn Majority,5,3,0,1,0,0,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41s3oyz5,1,09zfi3po,6,6,2,2,7,6,6,2,6,4,2,3,2,1,4,3,2,3,2,3,2,1,2,2,3,2,3,2,3,3,2,4,3,2,3,3,2,3,2,3,2,3,4,3,2,3,2,Male,30,Ethn Majority,4,2,2,0,0,1,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
41s3oyz5,3,09zfi3po,6,6,2,2,7,6,6,2,6,4,2,3,2,1,4,3,2,3,2,3,2,1,2,2,3,2,3,2,3,3,2,4,3,2,3,3,2,3,2,3,2,3,4,3,2,3,2,Male,30,Ethn Majority,4,2,2,0,0,1,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
41s3oyz5,4,09zfi3po,6,6,2,2,7,6,6,2,6,4,2,3,2,1,4,3,2,3,2,3,2,1,2,2,3,2,3,2,3,3,2,4,3,2,3,3,2,3,2,3,2,3,4,3,2,3,2,Male,30,Ethn Majority,4,2,1,0,1,0,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
41s3oyz5,5,09zfi3po,6,6,2,2,7,6,6,2,6,4,2,3,2,1,4,3,2,3,2,3,2,1,2,2,3,2,3,2,3,3,2,4,3,2,3,3,2,3,2,3,2,3,4,3,2,3,2,Male,30,Ethn Majority,4,2,2,0,0,1,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
41s3oyz5,6,09zfi3po,6,6,2,2,7,6,6,2,6,4,2,3,2,1,4,3,2,3,2,3,2,1,2,2,3,2,3,2,3,3,2,4,3,2,3,3,2,3,2,3,2,3,4,3,2,3,2,Male,30,Ethn Majority,4,2,2,0,0,1,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
41s3oyz5,7,09zfi3po,6,6,2,2,7,6,6,2,6,4,2,3,2,1,4,3,2,3,2,3,2,1,2,2,3,2,3,2,3,3,2,4,3,2,3,3,2,3,2,3,2,3,4,3,2,3,2,Male,30,Ethn Majority,4,2,1,0,1,0,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
41s3oyz5,8,09zfi3po,6,6,2,2,7,6,6,2,6,4,2,3,2,1,4,3,2,3,2,3,2,1,2,2,3,2,3,2,3,3,2,4,3,2,3,3,2,3,2,3,2,3,4,3,2,3,2,Male,30,Ethn Majority,4,2,2,0,0,1,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
41s3oyz5,9,09zfi3po,6,6,2,2,7,6,6,2,6,4,2,3,2,1,4,3,2,3,2,3,2,1,2,2,3,2,3,2,3,3,2,4,3,2,3,3,2,3,2,3,2,3,4,3,2,3,2,Male,30,Ethn Majority,4,2,2,0,0,1,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
41s3oyz5,10,09zfi3po,6,6,2,2,7,6,6,2,6,4,2,3,2,1,4,3,2,3,2,3,2,1,2,2,3,2,3,2,3,3,2,4,3,2,3,3,2,3,2,3,2,3,4,3,2,3,2,Male,30,Ethn Majority,4,2,1,0,1,0,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8nddtug2,4,09zfi3po,1,2,1,1,7,7,7,4,4,4,1,1,5,4,1,1,1,4,5,5,1,1,1,2,2,5,5,3,1,1,4,4,3,1,1,1,1,1,4,2,5,3,1,2,2,1,3,Female,25,Ethn Minority,4,0,1,0,1,0,IT,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
8nddtug2,5,09zfi3po,1,2,1,1,7,7,7,4,4,4,1,1,5,4,1,1,1,4,5,5,1,1,1,2,2,5,5,3,1,1,4,4,3,1,1,1,1,1,4,2,5,3,1,2,2,1,3,Female,25,Ethn Minority,4,0,2,0,0,1,IT,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
8nddtug2,6,09zfi3po,1,2,1,1,7,7,7,4,4,4,1,1,5,4,1,1,1,4,5,5,1,1,1,2,2,5,5,3,1,1,4,4,3,1,1,1,1,1,4,2,5,3,1,2,2,1,3,Female,25,Ethn Minority,4,0,1,0,1,0,IT,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
8nddtug2,7,09zfi3po,1,2,1,1,7,7,7,4,4,4,1,1,5,4,1,1,1,4,5,5,1,1,1,2,2,5,5,3,1,1,4,4,3,1,1,1,1,1,4,2,5,3,1,2,2,1,3,Female,25,Ethn Minority,4,0,2,0,0,1,IT,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
8nddtug2,8,09zfi3po,1,2,1,1,7,7,7,4,4,4,1,1,5,4,1,1,1,4,5,5,1,1,1,2,2,5,5,3,1,1,4,4,3,1,1,1,1,1,4,2,5,3,1,2,2,1,3,Female,25,Ethn Minority,4,0,2,0,0,1,IT,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
hqsq2hfn,1,09zfi3po,3,6,2,1,8,8,8,2,8,4,2,4,3,3,3,3,4,3,3,4,3,3,3,2,3,4,4,3,4,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,Male,29,Ethn Majority,4,0,1,0,1,0,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
hqsq2hfn,2,09zfi3po,3,6,2,1,8,8,8,2,8,4,2,4,3,3,3,3,4,3,3,4,3,3,3,2,3,4,4,3,4,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,Male,29,Ethn Majority,4,0,2,0,0,1,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
hqsq2hfn,3,09zfi3po,3,6,2,1,8,8,8,2,8,4,2,4,3,3,3,3,4,3,3,4,3,3,3,2,3,4,4,3,4,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,Male,29,Ethn Majority,4,0,2,0,0,1,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
hqsq2hfn,4,09zfi3po,3,6,2,1,8,8,8,2,8,4,2,4,3,3,3,3,4,3,3,4,3,3,3,2,3,4,4,3,4,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,Male,29,Ethn Majority,4,0,1,0,1,0,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
hqsq2hfn,5,09zfi3po,3,6,2,1,8,8,8,2,8,4,2,4,3,3,3,3,4,3,3,4,3,3,3,2,3,4,4,3,4,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,Male,29,Ethn Majority,4,0,2,0,0,1,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
hqsq2hfn,6,09zfi3po,3,6,2,1,8,8,8,2,8,4,2,4,3,3,3,3,4,3,3,4,3,3,3,2,3,4,4,3,4,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,Male,29,Ethn Majority,4,0,1,0,1,0,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
hqsq2hfn,7,09zfi3po,3,6,2,1,8,8,8,2,8,4,2,4,3,3,3,3,4,3,3,4,3,3,3,2,3,4,4,3,4,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,Male,29,Ethn Majority,4,0,2,0,0,1,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
hqsq2hfn,8,09zfi3po,3,6,2,1,8,8,8,2,8,4,2,4,3,3,3,3,4,3,3,4,3,3,3,2,3,4,4,3,4,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,Male,29,Ethn Majority,4,0,2,0,0,1,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
hqsq2hfn,9,09zfi3po,3,6,2,1,8,8,8,2,8,4,2,4,3,3,3,3,4,3,3,4,3,3,3,2,3,4,4,3,4,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,Male,29,Ethn Majority,4,0,1,0,1,0,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
hqsq2hfn,10,09zfi3po,3,6,2,1,8,8,8,2,8,4,2,4,3,3,3,3,4,3,3,4,3,3,3,2,3,4,4,3,4,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,Male,29,Ethn Majority,4,0,1,0,1,0,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0jbutuyt,2,0kgxwcf6,2,2,1,1,6,7,8,4,6,5,1,4,4,4,3,3,3,4,4,5,3,4,4,4,4,4,4,3,4,1,2,2,4,2,4,3,3,4,4,4,4,4,3,3,3,3,4,Male,29,Ethn Minority,4,0,2,0,0,1,IT&GI,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0jbutuyt,3,0kgxwcf6,2,2,1,1,6,7,8,4,6,5,1,4,4,4,3,3,3,4,4,5,3,4,4,4,4,4,4,3,4,1,2,2,4,2,4,3,3,4,4,4,4,4,3,3,3,3,4,Male,29,Ethn Minority,4,0,1,0,1,0,IT&GI,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0jbutuyt,4,0kgxwcf6,2,2,1,1,6,7,8,4,6,5,1,4,4,4,3,3,3,4,4,5,3,4,4,4,4,4,4,3,4,1,2,2,4,2,4,3,3,4,4,4,4,4,3,3,3,3,4,Male,29,Ethn Minority,4,0,1,0,1,0,IT&GI,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0jbutuyt,5,0kgxwcf6,2,2,1,1,6,7,8,4,6,5,1,4,4,4,3,3,3,4,4,5,3,4,4,4,4,4,4,3,4,1,2,2,4,2,4,3,3,4,4,4,4,4,3,3,3,3,4,Male,29,Ethn Minority,4,0,1,0,1,0,IT&GI,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0jbutuyt,6,0kgxwcf6,2,2,1,1,6,7,8,4,6,5,1,4,4,4,3,3,3,4,4,5,3,4,4,4,4,4,4,3,4,1,2,2,4,2,4,3,3,4,4,4,4,4,3,3,3,3,4,Male,29,Ethn Minority,4,0,2,0,0,1,IT&GI,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0jbutuyt,7,0kgxwcf6,2,2,1,1,6,7,8,4,6,5,1,4,4,4,3,3,3,4,4,5,3,4,4,4,4,4,4,3,4,1,2,2,4,2,4,3,3,4,4,4,4,4,3,3,3,3,4,Male,29,Ethn Minority,4,0,0,1,0,0,IT&GI,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0jbutuyt,8,0kgxwcf6,2,2,1,1,6,7,8,4,6,5,1,4,4,4,3,3,3,4,4,5,3,4,4,4,4,4,4,3,4,1,2,2,4,2,4,3,3,4,4,4,4,4,3,3,3,3,4,Male,29,Ethn Minority,4,0,2,0,0,1,IT&GI,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0jbutuyt,9,0kgxwcf6,2,2,1,1,6,7,8,4,6,5,1,4,4,4,3,3,3,4,4,5,3,4,4,4,4,4,4,3,4,1,2,2,4,2,4,3,3,4,4,4,4,4,3,3,3,3,4,Male,29,Ethn Minority,4,0,1,0,1,0,IT&GI,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0jbutuyt,10,0kgxwcf6,2,2,1,1,6,7,8,4,6,5,1,4,4,4,3,3,3,4,4,5,3,4,4,4,4,4,4,3,4,1,2,2,4,2,4,3,3,4,4,4,4,4,3,3,3,3,4,Male,29,Ethn Minority,4,0,2,0,0,1,IT&GI,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
90vqza87,1,0kgxwcf6,1,1,1,1,11,11,11,5,9,5,1,4,1,1,5,1,5,5,5,5,1,1,1,1,1,5,5,1,5,1,5,5,5,1,1,5,3,5,2,5,5,3,2,1,1,1,5,Male,35,Ethn Minority,4,0,2,0,0,1,IT&GI,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
90vqza87,2,0kgxwcf6,1,1,1,1,11,11,11,5,9,5,1,4,1,1,5,1,5,5,5,5,1,1,1,1,1,5,5,1,5,1,5,5,5,1,1,5,3,5,2,5,5,3,2,1,1,1,5,Male,35,Ethn Minority,4,0,2,0,0,1,IT&GI,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
90vqza87,3,0kgxwcf6,1,1,1,1,11,11,11,5,9,5,1,4,1,1,5,1,5,5,5,5,1,1,1,1,1,5,5,1,5,1,5,5,5,1,1,5,3,5,2,5,5,3,2,1,1,1,5,Male,35,Ethn Minority,4,0,2,0,0,1,IT&GI,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
90vqza87,4,0kgxwcf6,1,1,1,1,11,11,11,5,9,5,1,4,1,1,5,1,5,5,5,5,1,1,1,1,1,5,5,1,5,1,5,5,5,1,1,5,3,5,2,5,5,3,2,1,1,1,5,Male,35,Ethn Minority,4,0,2,0,0,1,IT&GI,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
90vqza87,5,0kgxwcf6,1,1,1,1,11,11,11,5,9,5,1,4,1,1,5,1,5,5,5,5,1,1,1,1,1,5,5,1,5,1,5,5,5,1,1,5,3,5,2,5,5,3,2,1,1,1,5,Male,35,Ethn Minority,4,0,2,0,0,1,IT&GI,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
90vqza87,6,0kgxwcf6,1,1,1,1,11,11,11,5,9,5,1,4,1,1,5,1,5,5,5,5,1,1,1,1,1,5,5,1,5,1,5,5,5,1,1,5,3,5,2,5,5,3,2,1,1,1,5,Male,35,Ethn Minority,4,0,1,0,1,0,IT&GI,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
90vqza87,7,0kgxwcf6,1,1,1,1,11,11,11,5,9,5,1,4,1,1,5,1,5,5,5,5,1,1,1,1,1,5,5,1,5,1,5,5,5,1,1,5,3,5,2,5,5,3,2,1,1,1,5,Male,35,Ethn Minority,4,0,2,0,0,1,IT&GI,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
90vqza87,8,0kgxwcf6,1,1,1,1,11,11,11,5,9,5,1,4,1,1,5,1,5,5,5,5,1,1,1,1,1,5,5,1,5,1,5,5,5,1,1,5,3,5,2,5,5,3,2,1,1,1,5,Male,35,Ethn Minority,4,0,2,0,0,1,IT&GI,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
90vqza87,9,0kgxwcf6,1,1,1,1,11,11,11,5,9,5,1,4,1,1,5,1,5,5,5,5,1,1,1,1,1,5,5,1,5,1,5,5,5,1,1,5,3,5,2,5,5,3,2,1,1,1,5,Male,35,Ethn Minority,4,0,1,0,1,0,IT&GI,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
90vqza87,10,0kgxwcf6,1,1,1,1,11,11,11,5,9,5,1,4,1,1,5,1,5,5,5,5,1,1,1,1,1,5,5,1,5,1,5,5,5,1,1,5,3,5,2,5,5,3,2,1,1,1,5,Male,35,Ethn Minority,4,0,2,0,0,1,IT&GI,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
dj6lik1u,1,0kgxwcf6,2,2,1,1,8,10,10,4,8,4,1,2,4,4,2,3,2,5,4,4,2,2,2,2,2,4,4,2,4,2,4,4,4,2,3,2,4,2,3,3,4,5,5,3,4,2,3,Male,31,Ethn Minority,4,0,1,0,1,0,IT&GI,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
dj6lik1u,2,0kgxwcf6,2,2,1,1,8,10,10,4,8,4,1,2,4,4,2,3,2,5,4,4,2,2,2,2,2,4,4,2,4,2,4,4,4,2,3,2,4,2,3,3,4,5,5,3,4,2,3,Male,31,Ethn Minority,4,0,2,0,0,1,IT&GI,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
dj6lik1u,3,0kgxwcf6,2,2,1,1,8,10,10,4,8,4,1,2,4,4,2,3,2,5,4,4,2,2,2,2,2,4,4,2,4,2,4,4,4,2,3,2,4,2,3,3,4,5,5,3,4,2,3,Male,31,Ethn Minority,4,0,1,0,1,0,IT&GI,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
dj6lik1u,4,0kgxwcf6,2,2,1,1,8,10,10,4,8,4,1,2,4,4,2,3,2,5,4,4,2,2,2,2,2,4,4,2,4,2,4,4,4,2,3,2,4,2,3,3,4,5,5,3,4,2,3,Male,31,Ethn Minority,4,0,1,0,1,0,IT&GI,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
dj6lik1u,5,0kgxwcf6,2,2,1,1,8,10,10,4,8,4,1,2,4,4,2,3,2,5,4,4,2,2,2,2,2,4,4,2,4,2,4,4,4,2,3,2,4,2,3,3,4,5,5,3,4,2,3,Male,31,Ethn Minority,4,0,1,0,1,0,IT&GI,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
dj6lik1u,6,0kgxwcf6,2,2,1,1,8,10,10,4,8,4,1,2,4,4,2,3,2,5,4,4,2,2,2,2,2,4,4,2,4,2,4,4,4,2,3,2,4,2,3,3,4,5,5,3,4,2,3,Male,31,Ethn Minority,4,0,1,0,1,0,IT&GI,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
dj6lik1u,7,0kgxwcf6,2,2,1,1,8,10,10,4,8,4,1,2,4,4,2,3,2,5,4,4,2,2,2,2,2,4,4,2,4,2,4,4,4,2,3,2,4,2,3,3,4,5,5,3,4,2,3,Male,31,Ethn Minority,4,0,1,0,1,0,IT&GI,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
dj6lik1u,8,0kgxwcf6,2,2,1,1,8,10,10,4,8,4,1,2,4,4,2,3,2,5,4,4,2,2,2,2,2,4,4,2,4,2,4,4,4,2,3,2,4,2,3,3,4,5,5,3,4,2,3,Male,31,Ethn Minority,4,0,1,0,1,0,IT&GI,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
dj6lik1u,9,0kgxwcf6,2,2,1,1,8,10,10,4,8,4,1,2,4,4,2,3,2,5,4,4,2,2,2,2,2,4,4,2,4,2,4,4,4,2,3,2,4,2,3,3,4,5,5,3,4,2,3,Male,31,Ethn Minority,4,0,2,0,0,1,IT&GI,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
dj6lik1u,10,0kgxwcf6,2,2,1,1,8,10,10,4,8,4,1,2,4,4,2,3,2,5,4,4,2,2,2,2,2,4,4,2,4,2,4,4,4,2,3,2,4,2,3,3,4,5,5,3,4,2,3,Male,31,Ethn Minority,4,0,2,0,0,1,IT&GI,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
v2c9srdr,1,0kgxwcf6,2,2,1,5,5,7,9,4,7,4,1,3,2,1,4,1,5,5,5,5,2,1,2,1,1,5,5,1,5,2,5,3,3,2,1,2,4,1,4,3,5,2,1,1,2,3,5,Female,22,Ethn Minority,4,0,2,0,0,1,IT&GI,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
v2c9srdr,2,0kgxwcf6,2,2,1,5,5,7,9,4,7,4,1,3,2,1,4,1,5,5,5,5,2,1,2,1,1,5,5,1,5,2,5,3,3,2,1,2,4,1,4,3,5,2,1,1,2,3,5,Female,22,Ethn Minority,4,0,1,0,1,0,IT&GI,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
v2c9srdr,3,0kgxwcf6,2,2,1,5,5,7,9,4,7,4,1,3,2,1,4,1,5,5,5,5,2,1,2,1,1,5,5,1,5,2,5,3,3,2,1,2,4,1,4,3,5,2,1,1,2,3,5,Female,22,Ethn Minority,4,0,2,0,0,1,IT&GI,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
